order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
4340,559,196,Tandoori Chicken,14-07-2025,02:31:45,Delivered,861.01
4341,700,192,Baingan Bharta,12-03-2025,11:36:41,Delivered,166.94
4342,523,192,Idli Sambhar,13-09-2024,07:14:56,Delivered,999.28
4343,380,177,Pav Bhaji,06-06-2025,03:17:51,Delivered,881.23
4344,384,31,Paneer Tikka,20-05-2025,04:59:38,Delivered,620.67
4345,648,75,Kebabs,25-09-2024,05:06:09,Cancelled,553.82
4346,883,136,Masala Dosa,08-11-2024,19:19:01,Delivered,627.03
4347,703,25,Pav Bhaji,31-05-2025,04:45:01,Cancelled,284.9
4348,157,200,Pesarattu,07-10-2024,00:47:45,Cancelled,746.55
4349,394,91,Paneer Tikka,13-10-2024,23:32:30,Cancelled,538.13
4350,966,63,Kebabs,18-03-2025,09:11:15,Cancelled,381.74
4351,938,55,Butter Chicken,09-06-2025,03:20:34,Cancelled,459.77
4352,256,133,Idli Sambhar,11-09-2024,12:21:00,Cancelled,728.78
4353,302,21,Paneer Tikka,11-02-2025,13:40:24,Cancelled,993.21
4354,964,57,Korma,24-12-2024,12:48:40,Cancelled,566.5
4355,118,122,Matar Paneer,18-09-2024,13:50:59,Cancelled,224.99
4356,845,28,Kadhi Pakora,18-08-2024,00:21:09,Cancelled,741.67
4357,895,82,Aloo Paratha,22-06-2025,04:26:56,Cancelled,809.02
4358,77,174,Aloo Paratha,21-08-2024,19:23:38,Delivered,638.45
4359,327,101,Chicken Tikka Masala,21-06-2025,20:02:47,Delivered,955.66
4360,566,101,Korma,27-09-2024,17:05:56,Delivered,748.24
4361,405,167,Biryani,12-02-2025,17:35:47,Delivered,470.04
4362,975,146,Idli Sambhar,28-04-2025,00:31:04,Delivered,657.77
4363,358,6,Butter Chicken,02-02-2025,03:33:34,Delivered,901.87
4364,292,150,Appam with Stew,13-09-2024,03:39:43,Delivered,278.12
4365,88,21,Paneer Tikka,20-02-2025,23:52:24,Delivered,411.56
4366,28,61,Masala Dosa,26-11-2024,12:50:10,Cancelled,930.03
4367,324,115,Kadhi Pakora,22-05-2025,11:55:40,Delivered,473.84
4368,638,35,Chicken Tikka Masala,01-06-2025,05:01:18,Delivered,956.93
4369,43,88,Pav Bhaji,03-04-2025,23:00:35,Delivered,679
4370,844,9,Aloo Paratha,12-04-2025,06:31:00,Delivered,680.42
4371,451,15,Chicken Tikka Masala,22-06-2025,18:44:34,Cancelled,704.08
4372,157,30,Tandoori Chicken,17-09-2024,12:16:51,Delivered,930.64
4373,870,124,Paneer Tikka,29-12-2024,18:38:25,Delivered,453.38
4374,394,78,Korma,07-12-2024,23:30:06,Cancelled,257.88
4375,622,108,Kadhi Pakora,13-05-2025,03:13:59,Delivered,205.84
4376,891,102,Chicken Tikka Masala,20-09-2024,07:04:34,Delivered,942.1
4377,894,27,Rogan Josh,17-03-2025,12:42:46,Delivered,471
4378,130,116,Aloo Paratha,19-11-2024,06:01:36,Cancelled,413.41
4379,626,36,Hyderabadi Biryani,06-10-2024,19:02:50,Cancelled,252.81
4380,677,97,Tandoori Chicken,13-09-2024,03:51:57,Delivered,116.29
4381,7,42,Pesarattu,03-06-2025,09:18:05,Delivered,167.32
4382,988,126,Butter Chicken,01-08-2024,15:12:10,Delivered,777.19
4383,800,2,Kadhi Pakora,18-07-2025,21:35:46,Delivered,600.99
4384,652,29,Appam with Stew,16-10-2024,03:43:35,Delivered,924.82
4385,887,3,Vada Pav,15-03-2025,03:11:25,Delivered,757.87
4386,856,53,Rajma Chawal,03-03-2025,02:51:13,Delivered,222.58
4387,591,77,Paneer Tikka,07-12-2024,00:35:10,Delivered,206.37
4388,581,16,Chicken Tikka Masala,24-10-2024,21:11:13,Cancelled,777.94
4389,96,53,Kebabs,17-09-2024,12:03:14,Delivered,571.64
4390,129,176,Aloo Paratha,28-02-2025,03:09:22,Delivered,696.99
4391,903,69,Vada Pav,24-07-2025,08:06:36,Delivered,353.03
4392,446,37,Pesarattu,18-12-2024,16:36:28,Cancelled,558.46
4393,692,147,Dhokla,25-02-2025,01:32:57,Delivered,274.15
4394,498,175,Dhokla,07-11-2024,04:48:29,Cancelled,954.84
4395,525,79,Chole Bhature,27-07-2024,19:15:14,Delivered,873.94
4396,114,25,Litti Chokha,28-12-2024,20:08:32,Cancelled,840.07
4397,229,154,Chicken Tikka Masala,05-12-2024,23:30:16,Cancelled,359.93
4398,374,175,Butter Chicken,27-07-2025,17:31:56,Delivered,533.56
4399,480,128,Dhokla,02-02-2025,21:13:09,Delivered,296.53
4400,101,90,Kadhi Pakora,08-04-2025,00:54:10,Delivered,831.95
4401,4,106,Korma,12-06-2025,00:28:54,Cancelled,464.32
4402,75,60,Idli Sambhar,06-07-2025,06:41:42,Cancelled,549.19
4403,663,146,Biryani,18-04-2025,10:21:50,Cancelled,931.63
4404,547,140,Matar Paneer,28-05-2025,02:45:45,Cancelled,186.42
4405,200,22,Biryani,22-01-2025,16:24:26,Delivered,886.92
4406,387,145,Korma,31-01-2025,05:02:56,Delivered,916.5
4407,545,141,Kebabs,18-06-2025,15:46:52,Delivered,504.28
4408,160,19,Paneer Tikka,15-01-2025,06:51:41,Delivered,978.38
4409,173,160,Fish Curry,08-09-2024,19:47:13,Delivered,711.27
4410,450,147,Palak Paneer,02-06-2025,16:43:44,Cancelled,445.23
4411,169,102,Baingan Bharta,23-02-2025,02:42:36,Delivered,272.14
4412,586,6,Rajma Chawal,05-03-2025,13:50:42,Cancelled,704.01
4413,353,36,Tandoori Chicken,12-05-2025,16:43:10,Cancelled,933.28
4414,409,49,Appam with Stew,20-11-2024,16:30:31,Delivered,598.03
4415,578,186,Pav Bhaji,10-04-2025,14:11:07,Cancelled,466.44
4416,343,8,Korma,02-07-2025,16:05:35,Delivered,610.46
4417,471,49,Aloo Paratha,28-01-2025,14:53:48,Delivered,102.67
4418,860,4,Kadhi Pakora,02-08-2024,14:32:36,Delivered,759.7
4419,918,100,Kadhi Pakora,03-02-2025,10:15:59,Delivered,670.92
4420,361,84,Chicken Tikka Masala,08-03-2025,04:01:23,Delivered,295.9
4421,119,77,Korma,17-11-2024,09:11:57,Delivered,559.4
4422,594,126,Aloo Paratha,01-08-2024,01:06:44,Cancelled,621.4
4423,959,16,Pesarattu,28-10-2024,23:56:56,Cancelled,340.75
4424,403,156,Rajma Chawal,27-07-2024,22:06:44,Cancelled,669.62
4425,872,2,Kebabs,18-05-2025,12:48:02,Delivered,333.81
4426,868,69,Baingan Bharta,09-07-2025,22:22:22,Delivered,125.23
4427,994,80,Vada Pav,29-05-2025,22:20:48,Delivered,397.42
4428,70,94,Kebabs,28-04-2025,21:26:54,Delivered,196.32
4429,387,102,Matar Paneer,29-10-2024,19:35:12,Cancelled,623.27
4430,43,178,Korma,16-08-2024,14:04:41,Cancelled,881.23
4431,631,170,Dhokla,29-10-2024,14:55:29,Delivered,226.47
4432,469,198,Butter Chicken,27-12-2024,19:55:38,Delivered,896.79
4433,541,7,Appam with Stew,02-03-2025,12:29:15,Cancelled,936.96
4434,747,154,Baingan Bharta,08-12-2024,20:37:01,Delivered,483.65
4435,756,64,Kebabs,06-12-2024,08:14:57,Cancelled,235.78
4436,975,137,Chicken Tikka Masala,14-07-2025,22:14:19,Delivered,137.21
4437,245,61,Kebabs,05-12-2024,07:06:27,Cancelled,657.11
4438,385,97,Appam with Stew,11-06-2025,03:15:05,Cancelled,994.89
4439,699,116,Tandoori Chicken,08-03-2025,09:09:21,Cancelled,950.1
4440,177,13,Paneer Tikka,19-05-2025,04:01:27,Delivered,270.68
4441,939,10,Rogan Josh,07-04-2025,23:46:39,Delivered,803.04
4442,916,6,Baingan Bharta,30-08-2024,06:29:39,Delivered,952.97
4443,529,151,Tandoori Chicken,29-01-2025,04:10:53,Delivered,296.02
4444,846,124,Rajma Chawal,21-06-2025,11:48:24,Delivered,257.27
4445,975,115,Palak Paneer,15-06-2025,22:41:48,Delivered,179.16
4446,400,144,Kadhi Pakora,08-05-2025,19:04:52,Delivered,263.76
4447,288,110,Baingan Bharta,15-05-2025,18:08:52,Cancelled,468.3
4448,119,25,Chole Bhature,31-10-2024,23:44:26,Cancelled,113.54
4449,373,139,Litti Chokha,14-02-2025,14:52:20,Cancelled,164.17
4450,945,129,Biryani,31-01-2025,04:57:15,Cancelled,959.23
4451,132,56,Masala Dosa,04-10-2024,13:03:33,Delivered,190.02
4452,547,122,Rajma Chawal,01-01-2025,07:25:10,Delivered,203.35
4453,861,31,Fish Curry,19-02-2025,23:49:58,Delivered,368.57
4454,316,85,Biryani,30-04-2025,22:14:05,Delivered,902.07
4455,193,83,Aloo Paratha,30-01-2025,18:11:06,Delivered,217.69
4456,94,193,Butter Chicken,24-06-2025,02:50:46,Delivered,785.09
4457,974,100,Fish Curry,31-03-2025,21:17:47,Cancelled,624.44
4458,702,12,Tandoori Chicken,21-05-2025,02:25:10,Delivered,790.49
4459,962,151,Rajma Chawal,03-02-2025,03:12:42,Delivered,427.31
4460,75,167,Appam with Stew,19-06-2025,00:49:02,Delivered,362.56
4461,992,116,Vada Pav,11-09-2024,20:25:04,Delivered,351.27
4462,310,184,Rajma Chawal,30-08-2024,17:35:02,Delivered,848.99
4463,505,71,Baingan Bharta,01-04-2025,11:54:53,Delivered,916.55
4464,113,107,Pesarattu,15-10-2024,17:57:28,Delivered,916.9
4465,46,94,Litti Chokha,27-06-2025,21:42:54,Cancelled,670.8
4466,239,34,Masala Dosa,06-05-2025,17:46:02,Delivered,579.9
4467,644,38,Palak Paneer,14-01-2025,11:41:14,Delivered,865.98
4468,278,149,Fish Curry,14-03-2025,09:19:44,Delivered,190.5
4469,292,13,Chole Bhature,20-05-2025,06:29:13,Delivered,422.17
4470,113,165,Vada Pav,26-03-2025,17:27:40,Delivered,424.2
4471,802,69,Baingan Bharta,02-08-2024,11:14:56,Cancelled,510.9
4472,283,185,Aloo Paratha,16-05-2025,10:45:05,Delivered,880.43
4473,630,81,Tandoori Chicken,20-12-2024,13:55:53,Delivered,720.93
4474,264,48,Paneer Tikka,30-08-2024,20:06:45,Delivered,430.82
4475,673,65,Vada Pav,30-08-2024,19:50:45,Cancelled,416.84
4476,817,50,Hyderabadi Biryani,26-09-2024,04:00:33,Delivered,770.81
4477,117,28,Tandoori Chicken,07-06-2025,07:56:56,Delivered,255.6
4478,149,124,Kebabs,05-09-2024,08:49:46,Delivered,699.47
4479,573,58,Vada Pav,29-01-2025,00:56:51,Delivered,163.36
4480,606,149,Matar Paneer,17-10-2024,12:48:22,Delivered,677.51
4481,54,129,Masala Dosa,30-11-2024,20:17:22,Delivered,659.83
4482,624,90,Pav Bhaji,29-12-2024,08:55:12,Delivered,115.32
4483,756,140,Kadhi Pakora,18-01-2025,14:05:25,Delivered,898.37
4484,777,126,Chicken Tikka Masala,07-06-2025,10:35:50,Delivered,513.99
4485,203,109,Masala Dosa,15-10-2024,01:54:48,Delivered,309.6
4486,586,156,Kadhi Pakora,24-09-2024,21:36:40,Cancelled,826.92
4487,246,90,Masala Dosa,06-01-2025,15:28:44,Delivered,669.16
4488,437,117,Appam with Stew,05-04-2025,07:38:25,Delivered,360.19
4489,456,107,Pav Bhaji,27-02-2025,18:38:42,Delivered,846.5
4490,354,97,Kadhi Pakora,16-07-2025,02:09:50,Cancelled,135.2
4491,88,188,Kadhi Pakora,21-01-2025,21:50:42,Delivered,612.42
4492,683,54,Korma,18-10-2024,02:58:38,Delivered,891.75
4493,49,42,Fish Curry,25-07-2025,21:42:58,Cancelled,108.68
4494,34,155,Appam with Stew,25-03-2025,10:53:53,Delivered,314.64
4495,952,169,Matar Paneer,02-03-2025,13:59:07,Delivered,297.03
4496,846,34,Vada Pav,05-07-2025,10:52:04,Delivered,892.75
4497,101,149,Chole Bhature,10-04-2025,05:30:49,Cancelled,309.94
4498,639,14,Chole Bhature,06-03-2025,18:21:29,Delivered,718.48
4499,956,72,Masala Dosa,10-01-2025,12:38:48,Cancelled,377.12
4500,996,87,Palak Paneer,05-09-2024,04:42:44,Delivered,251.37
4501,710,106,Vada Pav,16-06-2025,14:57:37,Delivered,606.41
4502,539,73,Pesarattu,26-01-2025,18:06:46,Delivered,678.04
4503,218,178,Appam with Stew,20-02-2025,20:19:27,Delivered,767.29
4504,851,28,Appam with Stew,25-02-2025,12:35:41,Cancelled,819.49
4505,774,108,Fish Curry,16-09-2024,06:39:31,Cancelled,105.27
4506,530,103,Biryani,15-02-2025,06:44:35,Delivered,871.36
4507,746,108,Palak Paneer,24-12-2024,07:39:25,Delivered,474.6
4508,502,87,Vada Pav,30-01-2025,01:22:29,Delivered,747.82
4509,189,125,Baingan Bharta,14-04-2025,13:51:40,Delivered,529.88
4510,856,77,Rajma Chawal,29-12-2024,12:54:08,Delivered,395.38
4511,983,92,Litti Chokha,27-04-2025,10:28:53,Delivered,849.69
4512,851,5,Dhokla,24-04-2025,00:10:55,Delivered,275.91
4513,692,144,Biryani,28-08-2024,01:38:04,Delivered,368.81
4514,741,122,Paneer Tikka,30-07-2024,10:45:35,Delivered,556.86
4515,693,117,Litti Chokha,28-09-2024,07:14:17,Delivered,611.79
4516,316,141,Biryani,21-03-2025,23:15:10,Delivered,124.33
4517,462,51,Chole Bhature,27-08-2024,04:48:33,Cancelled,970.98
4518,887,144,Korma,26-05-2025,13:54:12,Cancelled,654.92
4519,57,100,Vada Pav,14-08-2024,20:31:18,Delivered,925.65
4520,925,36,Kadhi Pakora,17-05-2025,18:40:29,Delivered,650.63
4521,3,29,Litti Chokha,23-01-2025,18:21:15,Delivered,693.16
4522,120,10,Kadhi Pakora,17-03-2025,06:57:57,Cancelled,365.82
4523,491,99,Masala Dosa,26-01-2025,03:51:40,Cancelled,538.65
4524,84,196,Pav Bhaji,02-05-2025,17:13:30,Delivered,613.29
4525,879,89,Palak Paneer,23-05-2025,06:25:06,Cancelled,221.56
4526,835,42,Pav Bhaji,11-05-2025,04:12:09,Cancelled,458.19
4527,50,13,Biryani,08-01-2025,05:08:33,Delivered,968.71
4528,374,82,Rogan Josh,12-01-2025,12:12:23,Delivered,356.34
4529,150,192,Paneer Tikka,14-05-2025,05:36:56,Delivered,798.83
4530,114,79,Palak Paneer,10-11-2024,17:44:30,Cancelled,739.45
4531,372,117,Matar Paneer,02-05-2025,08:23:29,Cancelled,725.41
4532,404,181,Butter Chicken,23-07-2025,18:37:01,Delivered,984.68
4533,964,33,Palak Paneer,08-07-2025,02:02:16,Delivered,119.79
4534,430,164,Chole Bhature,28-05-2025,05:21:17,Delivered,256.82
4535,978,19,Kadhi Pakora,10-08-2024,15:23:29,Delivered,859.22
4536,648,2,Tandoori Chicken,22-01-2025,01:55:57,Delivered,777.21
4537,651,42,Paneer Tikka,02-05-2025,05:26:55,Cancelled,436.28
4538,977,18,Pav Bhaji,24-08-2024,20:34:54,Delivered,385.93
4539,636,5,Rogan Josh,30-07-2024,22:42:04,Delivered,495.53
4540,705,54,Chole Bhature,26-11-2024,06:42:30,Delivered,201.77
4541,313,10,Dhokla,27-03-2025,18:38:51,Delivered,976.64
4542,364,129,Dhokla,17-10-2024,10:53:48,Cancelled,231.36
4543,903,27,Fish Curry,09-12-2024,09:55:01,Delivered,649.87
4544,703,90,Biryani,31-07-2024,04:37:40,Cancelled,260.24
4545,736,99,Litti Chokha,31-10-2024,12:00:21,Cancelled,610.33
4546,357,181,Pesarattu,05-12-2024,10:01:18,Delivered,970.2
4547,585,150,Korma,15-03-2025,10:29:36,Delivered,935.99
4548,278,150,Idli Sambhar,21-07-2025,13:20:50,Delivered,640.13
4549,79,108,Fish Curry,27-01-2025,20:15:21,Cancelled,470.05
4550,630,40,Chole Bhature,25-10-2024,21:36:27,Delivered,301.06
4551,121,161,Aloo Paratha,14-05-2025,09:23:11,Cancelled,129.72
4552,872,154,Idli Sambhar,29-07-2024,17:15:04,Delivered,390.49
4553,629,196,Idli Sambhar,10-07-2025,18:34:02,Cancelled,633.44
4554,544,94,Baingan Bharta,14-03-2025,02:27:16,Cancelled,749.01
4555,434,62,Pav Bhaji,16-10-2024,21:52:37,Delivered,503.19
4556,193,184,Korma,10-04-2025,13:15:54,Delivered,231.02
4557,267,122,Pesarattu,27-10-2024,17:10:30,Delivered,915.53
4558,836,115,Rogan Josh,09-03-2025,02:00:34,Delivered,560.33
4559,983,48,Paneer Tikka,12-06-2025,02:44:51,Cancelled,208.06
4560,413,57,Litti Chokha,28-04-2025,01:20:36,Delivered,635.35
4561,847,172,Tandoori Chicken,01-06-2025,20:19:59,Delivered,112.88
4562,917,109,Kebabs,13-08-2024,03:09:08,Delivered,500.36
4563,801,42,Masala Dosa,28-08-2024,00:53:53,Cancelled,176.89
4564,663,12,Chole Bhature,10-02-2025,21:57:10,Delivered,113.74
4565,142,112,Dhokla,29-12-2024,05:18:19,Delivered,937.74
4566,506,19,Masala Dosa,04-11-2024,04:36:47,Delivered,836.72
4567,325,54,Litti Chokha,19-08-2024,01:24:13,Cancelled,793.35
4568,36,74,Matar Paneer,15-09-2024,04:02:12,Delivered,908.91
4569,959,10,Dhokla,25-11-2024,22:06:20,Delivered,719.34
4570,676,124,Vada Pav,13-11-2024,08:21:05,Delivered,463.48
4571,300,5,Palak Paneer,06-03-2025,22:25:38,Delivered,301.45
4572,473,147,Rajma Chawal,22-08-2024,21:48:32,Delivered,652.13
4573,137,175,Butter Chicken,11-12-2024,14:25:12,Delivered,342.9
4574,859,96,Paneer Tikka,20-12-2024,02:04:16,Delivered,750.61
4575,552,33,Appam with Stew,08-04-2025,16:44:58,Delivered,470.3
4576,83,21,Matar Paneer,11-08-2024,23:07:00,Delivered,425.43
4577,723,16,Dhokla,11-06-2025,20:08:15,Delivered,321.39
4578,855,91,Masala Dosa,26-05-2025,04:10:42,Delivered,420.38
4579,218,59,Kadhi Pakora,02-09-2024,22:36:57,Cancelled,348.61
4580,598,5,Rajma Chawal,06-09-2024,22:08:32,Delivered,453.15
4581,482,96,Matar Paneer,02-12-2024,08:10:25,Delivered,963.97
4582,836,73,Aloo Paratha,18-06-2025,19:14:57,Cancelled,309.59
4583,535,195,Idli Sambhar,15-12-2024,22:48:36,Delivered,515.59
4584,493,149,Tandoori Chicken,28-07-2024,13:21:59,Delivered,207.19
4585,713,138,Rogan Josh,07-07-2025,13:20:23,Cancelled,820.4
4586,436,147,Masala Dosa,28-05-2025,08:11:15,Delivered,862.8
4587,227,148,Biryani,13-08-2024,23:22:28,Cancelled,320.77
4588,534,132,Palak Paneer,10-06-2025,08:04:29,Delivered,399.11
4589,295,159,Chole Bhature,01-06-2025,04:04:22,Cancelled,337.35
4590,510,154,Rajma Chawal,01-09-2024,19:54:41,Cancelled,459.98
4591,682,113,Appam with Stew,01-02-2025,04:14:26,Delivered,241.6
4592,226,159,Dhokla,18-07-2025,14:30:03,Delivered,520.19
4593,897,197,Chole Bhature,15-06-2025,05:32:32,Delivered,300.4
4594,804,185,Masala Dosa,01-10-2024,17:15:11,Cancelled,813.26
4595,813,88,Fish Curry,15-08-2024,10:45:20,Delivered,276.31
4596,599,113,Palak Paneer,06-08-2024,20:21:36,Delivered,983.52
4597,674,16,Palak Paneer,17-03-2025,08:12:04,Delivered,997.56
4598,163,114,Baingan Bharta,17-09-2024,09:36:29,Delivered,107.25
4599,597,138,Pesarattu,20-03-2025,10:09:06,Delivered,806.19
4600,517,45,Pesarattu,05-09-2024,01:06:20,Delivered,436.1
4601,507,175,Appam with Stew,04-09-2024,15:29:00,Delivered,106.62
4602,149,191,Dhokla,21-11-2024,02:42:06,Delivered,948.72
4603,570,188,Chole Bhature,28-01-2025,22:36:42,Cancelled,410.35
4604,882,160,Paneer Tikka,04-11-2024,15:26:00,Cancelled,426.03
4605,635,140,Litti Chokha,23-09-2024,22:53:18,Delivered,971.86
4606,75,158,Dhokla,08-04-2025,21:05:51,Cancelled,968.83
4607,1000,54,Rajma Chawal,29-08-2024,19:39:36,Cancelled,456.81
4608,305,138,Litti Chokha,28-05-2025,08:47:07,Delivered,474.42
4609,768,138,Pav Bhaji,25-05-2025,06:52:08,Delivered,926.45
4610,376,8,Vada Pav,15-02-2025,09:21:43,Delivered,376.68
4611,353,40,Biryani,31-07-2024,15:29:38,Cancelled,554.48
4612,874,88,Aloo Paratha,17-02-2025,03:16:24,Cancelled,762.12
4613,791,199,Vada Pav,10-06-2025,07:13:25,Delivered,285.53
4614,163,64,Idli Sambhar,23-01-2025,16:40:42,Delivered,415.37
4615,529,94,Vada Pav,21-09-2024,06:08:40,Delivered,647.72
4616,947,144,Biryani,06-09-2024,23:44:52,Cancelled,212.01
4617,154,135,Baingan Bharta,12-04-2025,14:09:25,Delivered,352.14
4618,387,24,Paneer Tikka,07-06-2025,11:38:25,Delivered,318.94
4619,845,116,Rogan Josh,28-09-2024,16:47:51,Delivered,232.68
4620,495,141,Masala Dosa,29-12-2024,12:52:41,Delivered,216.11
4621,340,138,Rogan Josh,06-06-2025,04:49:12,Delivered,701.98
4622,339,136,Masala Dosa,22-11-2024,13:08:42,Delivered,793.06
4623,719,31,Korma,14-10-2024,12:23:03,Cancelled,835.68
4624,766,78,Masala Dosa,12-05-2025,01:00:23,Delivered,670.81
4625,835,31,Rajma Chawal,23-09-2024,21:58:50,Delivered,438.46
4626,747,102,Idli Sambhar,11-04-2025,16:14:14,Delivered,919.35
4627,480,1,Vada Pav,25-09-2024,11:01:42,Delivered,115.05
4628,975,15,Matar Paneer,11-07-2025,04:06:35,Delivered,798.8
4629,581,53,Idli Sambhar,25-02-2025,02:13:06,Delivered,729.67
4630,363,196,Chole Bhature,25-02-2025,05:24:38,Delivered,890.23
4631,740,73,Tandoori Chicken,03-12-2024,12:49:21,Cancelled,342.38
4632,479,33,Korma,18-08-2024,00:54:02,Delivered,407.59
4633,191,139,Biryani,18-11-2024,23:59:25,Delivered,648.94
4634,907,107,Chole Bhature,16-01-2025,13:52:34,Cancelled,428.58
4635,964,105,Rogan Josh,21-07-2025,06:31:33,Delivered,117.93
4636,788,5,Chole Bhature,29-03-2025,10:37:04,Cancelled,559.16
4637,432,62,Appam with Stew,23-11-2024,14:19:34,Delivered,193.38
4638,513,166,Hyderabadi Biryani,11-12-2024,03:06:14,Cancelled,723.12
4639,209,183,Chicken Tikka Masala,03-09-2024,01:03:28,Delivered,103.33
4640,184,30,Rajma Chawal,29-11-2024,09:05:01,Delivered,147.14
4641,162,122,Pav Bhaji,06-07-2025,12:02:32,Delivered,732.08
4642,303,74,Dhokla,11-09-2024,20:43:07,Cancelled,452.59
4643,503,121,Rogan Josh,08-11-2024,13:50:29,Delivered,385.7
4644,619,130,Biryani,18-12-2024,04:53:58,Cancelled,379.25
4645,97,19,Korma,19-02-2025,08:51:13,Delivered,677.54
4646,917,93,Masala Dosa,15-11-2024,18:37:57,Delivered,745.21
4647,634,139,Pesarattu,10-06-2025,08:10:15,Cancelled,815.22
4648,663,166,Paneer Tikka,17-02-2025,03:39:09,Delivered,222.61
4649,694,101,Kadhi Pakora,21-07-2025,08:03:15,Delivered,785.09
4650,482,4,Matar Paneer,23-09-2024,06:28:34,Delivered,609.87
4651,654,83,Biryani,10-05-2025,12:55:07,Delivered,663.79
4652,724,9,Kebabs,14-08-2024,16:56:44,Delivered,525.09
4653,952,164,Vada Pav,21-04-2025,16:11:19,Delivered,462.56
4654,384,72,Rogan Josh,03-05-2025,14:56:59,Cancelled,974.03
4655,420,178,Appam with Stew,31-12-2024,15:27:57,Cancelled,739.13
4656,229,95,Rogan Josh,22-10-2024,01:18:57,Cancelled,709
4657,732,13,Dhokla,10-03-2025,22:13:51,Delivered,513.88
4658,849,70,Chicken Tikka Masala,05-05-2025,18:34:06,Cancelled,216.05
4659,869,137,Aloo Paratha,18-07-2025,03:14:28,Delivered,307.1
4660,835,86,Fish Curry,23-02-2025,23:22:06,Delivered,812.84
4661,405,173,Aloo Paratha,22-06-2025,21:29:53,Cancelled,636.1
4662,2,149,Aloo Paratha,05-05-2025,10:30:25,Delivered,298.42
4663,951,192,Biryani,01-12-2024,05:12:41,Delivered,584.26
4664,582,103,Idli Sambhar,07-09-2024,03:29:27,Delivered,490.92
4665,488,173,Kadhi Pakora,02-03-2025,08:49:09,Cancelled,984.55
4666,494,116,Paneer Tikka,07-01-2025,03:47:48,Cancelled,436.85
4667,5,137,Fish Curry,04-03-2025,19:51:34,Cancelled,441.25
4668,491,4,Chole Bhature,29-12-2024,04:33:40,Delivered,674.83
4669,504,8,Appam with Stew,16-06-2025,15:36:55,Delivered,553.9
4670,683,116,Chicken Tikka Masala,23-11-2024,20:04:51,Delivered,437.66
4671,893,9,Vada Pav,07-05-2025,11:10:40,Delivered,376.17
4672,263,130,Chicken Tikka Masala,26-07-2025,00:41:08,Cancelled,689.47
4673,909,181,Rogan Josh,15-03-2025,16:42:13,Delivered,516.86
4674,702,79,Idli Sambhar,23-03-2025,07:50:36,Delivered,494.89
4675,439,183,Rajma Chawal,12-09-2024,17:20:31,Delivered,856.28
4676,953,168,Pesarattu,13-03-2025,05:31:30,Delivered,767.31
4677,614,170,Litti Chokha,30-08-2024,01:54:26,Delivered,448.72
4678,951,194,Rajma Chawal,08-12-2024,16:58:54,Cancelled,866.64
4679,843,197,Pesarattu,07-12-2024,05:46:44,Delivered,780.3
4680,328,24,Baingan Bharta,06-07-2025,16:09:45,Cancelled,337.87
4681,102,143,Matar Paneer,03-03-2025,22:39:37,Cancelled,103.65
4682,467,131,Biryani,25-03-2025,03:22:50,Delivered,340.58
4683,629,64,Fish Curry,10-10-2024,13:37:15,Delivered,798.92
4684,34,78,Butter Chicken,26-04-2025,13:24:00,Cancelled,343.12
4685,913,16,Korma,16-09-2024,05:17:58,Cancelled,650.93
4686,361,108,Hyderabadi Biryani,29-03-2025,09:47:40,Delivered,339.85
